equipo,year,pts,pj,pg,pe,pp,gf,gc
"Deportivo Cuenca","Macará","1","3","2017"
"Emelec","Independiente","1","1","2017"
"Delfin SC","Universidad Católica","3","1","2017"
"El Nacional","Barcelona SC","1","3","2017"
"River Plate Ecuador","LDU de Quito","1","1","2017"
"Clan Juvenil","Emelec","2","2","2017"
"Fuerza Amarilla SC","Delfin SC","1","1","2017"
"Barcelona SC","Clan Juvenil","4","1","2017"
"Deportivo Cuenca","El Nacional","3","1","2017"
"Independiente","LDU de Quito","2","1","2017"
"Clan Juvenil","Deportivo Cuenca","2","0","2017"
"El Nacional","Macará","2","0","2017"
"Emelec","Fuerza Amarilla SC","1","0","2017"
"River Plate Ecuador","Barcelona SC","0","0","2017"
"Delfin SC","Independiente","2","1","2017"
"Deportivo Cuenca","Emelec","2","2","2017"
"Macará","Delfin SC","1","2","2017"
"El Nacional","Clan Juvenil","3","1","2017"
"Fuerza Amarilla SC","River Plate Ecuador","0","2","2017"
"Independiente","Universidad Católica","1","0","2017"
"Delfin SC","Deportivo Cuenca","1","0","2017"
"El Nacional","Emelec","0","2","2017"
"LDU de Quito","Fuerza Amarilla SC","1","1","2017"
"River Plate Ecuador","Clan Juvenil","2","1","2017"
"Independiente","Macará","1","0","2017"
"Fuerza Amarilla SC","Universidad Católica","3","1","2017"
"Barcelona SC","Independiente","2","1","2017"
"Deportivo Cuenca","LDU de Quito","2","0","2017"
"Macará","River Plate Ecuador","2","1","2017"
"Barcelona SC","LDU de Quito","3","1","2017"
"Delfin SC","Clan Juvenil","1","0","2017"
"LDU de Quito","Macará","2","3","2017"
"River Plate Ecuador","El Nacional","3","1","2017"
"Universidad Católica","Deportivo Cuenca","0","1","2017"
"Independiente","Fuerza Amarilla SC","2","0","2017"
"Emelec","Delfin SC","1","1","2017"
"Clan Juvenil","Independiente","0","2","2017"
"Macará","Universidad Católica","0","3","2017"
"El Nacional","LDU de Quito","1","1","2017"
"Deportivo Cuenca","River Plate Ecuador","2","1","2017"
"Fuerza Amarilla SC","Barcelona SC","0","3","2017"
"Delfin SC","Emelec","3","3","2017"
"River Plate Ecuador","Deportivo Cuenca","2","0","2017"
"Universidad Católica","Macará","1","3","2017"
"LDU de Quito","El Nacional","2","2","2017"
"Independiente","Clan Juvenil","4","1","2017"
"Emelec","Barcelona SC","1","0","2017"
"El Nacional","River Plate Ecuador","2","2","2017"
"Macará","LDU de Quito","1","0","2017"
"Clan Juvenil","Delfin SC","0","1","2017"
"Deportivo Cuenca","Universidad Católica","2","2","2017"
"LDU de Quito","Deportivo Cuenca","1","1","2017"
"Delfin SC","El Nacional","3","0","2017"
"River Plate Ecuador","Macará","3","0","2017"
"Universidad Católica","Fuerza Amarilla SC","0","0","2017"
"Emelec","Clan Juvenil","2","0","2017"
"Independiente","Barcelona SC","0","2","2017"
"Emelec","El Nacional","0","0","2017"
"Barcelona SC","Universidad Católica","1","3","2017"
"Clan Juvenil","River Plate Ecuador","2","1","2017"
"Macará","Independiente","1","1","2017"
"Universidad Católica","Independiente","1","3","2017"
"Clan Juvenil","El Nacional","3","4","2017"
"Delfin SC","Macará","1","0","2017"
"River Plate Ecuador","Fuerza Amarilla SC","1","1","2017"
"Macará","El Nacional","1","0","2017"
"Barcelona SC","River Plate Ecuador","2","0","2017"
"Independiente","Delfin SC","1","1","2017"
"Universidad Católica","LDU de Quito","3","0","2017"
"Deportivo Cuenca","Clan Juvenil","2","0","2017"
"Fuerza Amarilla SC","Emelec","0","1","2017"
"LDU de Quito","Independiente","1","1","2017"
"El Nacional","Deportivo Cuenca","0","0","2017"
"Delfin SC","Fuerza Amarilla SC","5","1","2017"
"Emelec","Macará","2","0","2017"
"Clan Juvenil","Barcelona SC","1","1","2017"
"River Plate Ecuador","Universidad Católica","0","2","2017"
"El Nacional","Independiente","0","2","2017"
"Independiente","Emelec","1","1","2017"
"Barcelona SC","El Nacional","3","2","2017"
"Universidad Católica","Delfin SC","0","0","2017"
"Macará","Deportivo Cuenca","2","2","2017"
"LDU de Quito","River Plate Ecuador","4","0","2017"
"Fuerza Amarilla SC","Clan Juvenil","1","1","2017"
"River Plate Ecuador","Independiente","0","0","2017"
"Clan Juvenil","Macará","0","2","2017"
"Delfin SC","Barcelona SC","1","0","2017"
"Deportivo Cuenca","Fuerza Amarilla SC","1","0","2017"
"Emelec","LDU de Quito","2","0","2017"
"El Nacional","Universidad Católica","1","1","2017"
"Barcelona SC","Macará","1","1","2017"
"LDU de Quito","Delfin SC","0","2","2017"
"River Plate Ecuador","Emelec","0","0","2017"
"Independiente","Deportivo Cuenca","1","0","2017"
"Universidad Católica","Clan Juvenil","5","1","2017"
"Fuerza Amarilla SC","El Nacional","3","0","2017"
"Macará","Fuerza Amarilla SC","0","0","2017"
"Delfin SC","River Plate Ecuador","0","0","2017"
"Emelec","Universidad Católica","2","2","2017"
"Deportivo Cuenca","Barcelona SC","1","1","2017"
"Delfin SC","Emelec","4","3","2016"
"Universidad Católica","Fuerza Amarilla SC","2","2","2016"
"Barcelona SC","Aucas","3","3","2016"
"Deportivo Cuenca","El Nacional","1","1","2016"
"LDU de Quito","Mushuc Runa SC","1","2","2016"
"River Plate Ecuador","Delfin SC","0","1","2016"
"Emelec","Universidad Católica","1","1","2016"
"Aucas","Deportivo Cuenca","1","0","2016"
"El Nacional","LDU de Quito","5","0","2016"
"Fuerza Amarilla SC","Independiente","1","2","2016"
"Mushuc Runa SC","Barcelona SC","2","4","2016"
"Universidad Católica","Independiente","3","1","2016"
"Barcelona SC","Emelec","1","2","2016"
"Deportivo Cuenca","Mushuc Runa SC","3","1","2016"
"LDU de Quito","River Plate Ecuador","1","0","2016"
"Delfin SC","Fuerza Amarilla SC","0","1","2016"
"Barcelona SC","Independiente","1","0","2016"
"Deportivo Cuenca","Emelec","2","2","2016"
"El Nacional","Universidad Católica","1","2","2016"
"Fuerza Amarilla SC","Barcelona SC","1","1","2016"
"Mushuc Runa SC","Aucas","2","0","2016"
"Independiente","Delfin SC","2","1","2016"
"River Plate Ecuador","Deportivo Cuenca","2","1","2016"
"Emelec","LDU de Quito","3","0","2016"
"El Nacional","Barcelona SC","0","1","2016"
"Delfin SC","Universidad Católica","3","1","2016"
"Aucas","River Plate Ecuador","3","1","2016"
"LDU de Quito","Fuerza Amarilla SC","1","1","2016"
"El Nacional","Mushuc Runa SC","2","1","2016"
"Delfin SC","Mushuc Runa SC","2","1","2016"
"Universidad Católica","Barcelona SC","1","1","2016"
"River Plate Ecuador","El Nacional","1","2","2016"
"Emelec","Aucas","2","1","2016"
"Fuerza Amarilla SC","Deportivo Cuenca","3","0","2016"
"Independiente","LDU de Quito","1","1","2016"
"Barcelona SC","Delfin SC","3","0","2016"
"Mushuc Runa SC","River Plate Ecuador","0","2","2016"
"Deportivo Cuenca","Independiente","0","1","2016"
"El Nacional","Emelec","1","2","2016"
"LDU de Quito","Universidad Católica","2","2","2016"
"Aucas","Fuerza Amarilla SC","5","0","2016"
"Emelec","Barcelona SC","0","1","2016"
"Mushuc Runa SC","Independiente","1","3","2016"
"Barcelona SC","River Plate Ecuador","1","0","2016"
"Delfin SC","LDU de Quito","0","1","2016"
"Universidad Católica","Deportivo Cuenca","3","2","2016"
"Fuerza Amarilla SC","El Nacional","2","0","2016"
"Independiente","Aucas","1","1","2016"
"Emelec","Mushuc Runa SC","3","2","2016"
"Aucas","Universidad Católica","2","0","2016"
"Deportivo Cuenca","Delfin SC","3","1","2016"
"River Plate Ecuador","Emelec","0","2","2016"
"El Nacional","Independiente","2","1","2016"
"LDU de Quito","Barcelona SC","1","1","2016"
"Mushuc Runa SC","Fuerza Amarilla SC","1","1","2016"
"Independiente","Emelec","0","3","2016"
"LDU de Quito","Aucas","2","0","2016"
"Delfin SC","El Nacional","5","0","2016"
"Universidad Católica","Mushuc Runa SC","6","1","2016"
"Barcelona SC","Deportivo Cuenca","5","0","2016"
"Aucas","Delfin SC","1","1","2016"
"Emelec","Fuerza Amarilla SC","3","1","2016"
"River Plate Ecuador","Universidad Católica","3","0","2016"
"Deportivo Cuenca","LDU de Quito","0","0","2016"
"Universidad Católica","River Plate Ecuador","2","1","2016"
"Barcelona SC","El Nacional","1","0","2016"
"Independiente","Mushuc Runa SC","1","0","2016"
"LDU de Quito","Deportivo Cuenca","1","2","2016"
"Delfin SC","Aucas","1","1","2016"
"Fuerza Amarilla SC","Emelec","0","2","2016"
"El Nacional","Delfin SC","5","2","2016"
"Mushuc Runa SC","Universidad Católica","1","1","2016"
"River Plate Ecuador","Fuerza Amarilla SC","2","1","2016"
"Aucas","LDU de Quito","1","0","2016"
"Deportivo Cuenca","Barcelona SC","0","1","2016"
"Emelec","Independiente","2","1","2016"
"Universidad Católica","Aucas","1","1","2016"
"Barcelona SC","LDU de Quito","2","0","2016"
"Independiente","El Nacional","0","1","2016"
"Emelec","River Plate Ecuador","5","0","2016"
"Delfin SC","Deportivo Cuenca","2","2","2016"
"Fuerza Amarilla SC","Mushuc Runa SC","1","2","2016"
"LDU de Quito","Delfin SC","2","1","2016"
"Mushuc Runa SC","Emelec","3","0","2016"
"El Nacional","Fuerza Amarilla SC","0","0","2016"
"Aucas","Independiente","0","2","2016"
"Deportivo Cuenca","Universidad Católica","0","1","2016"
"River Plate Ecuador","Barcelona SC","0","1","2016"
"LDU de Quito","Independiente","2","1","2016"
"Delfin SC","Barcelona SC","0","1","2016"
"Independiente","Deportivo Cuenca","0","1","2016"
"River Plate Ecuador","Mushuc Runa SC","0","0","2016"
"Universidad Católica","LDU de Quito","0","1","2016"
"Emelec","El Nacional","2","2","2016"
"Fuerza Amarilla SC","Aucas","1","1","2016"
"Barcelona SC","Universidad Católica","3","1","2016"
"El Nacional","River Plate Ecuador","2","1","2016"
"Mushuc Runa SC","Delfin SC","1","0","2016"
"Aucas","Emelec","1","3","2016"
"Deportivo Cuenca","Fuerza Amarilla SC","3","2","2016"
"River Plate Ecuador","Aucas","1","0","2016"
"Mushuc Runa SC","El Nacional","1","1","2016"
"Emelec","Deportivo Cuenca","2","1","2016"
"Independiente","Barcelona SC","2","0","2016"
"Universidad Católica","Delfin SC","1","0","2016"
"Fuerza Amarilla SC","LDU de Quito","2","0","2016"
"Universidad Católica","El Nacional","0","0","2016"
"Aucas","Mushuc Runa SC","0","1","2016"
"Barcelona SC","Fuerza Amarilla SC","5","1","2016"
"LDU de Quito","Emelec","2","1","2016"
"Deportivo Cuenca","River Plate Ecuador","3","0","2016"
"Delfin SC","Independiente","1","0","2016"
"El Nacional","Aucas","2","2","2016"
"Fuerza Amarilla SC","Delfin SC","2","3","2016"
"Independiente","Universidad Católica","5","0","2016"
"River Plate Ecuador","LDU de Quito","0","1","2016"
"Independiente","Fuerza Amarilla SC","0","0","2016"
"LDU de Quito","El Nacional","2","2","2016"
"Delfin SC","River Plate Ecuador","0","0","2016"
"Universidad Católica","Emelec","1","0","2016"
"Barcelona SC","Mushuc Runa SC","3","1","2016"
"Deportivo Cuenca","Aucas","1","1","2016"
"Emelec","Delfin SC","1","0","2016"
"Aucas","Barcelona SC","1","2","2016"
"Fuerza Amarilla SC","Universidad Católica","2","0","2016"
"El Nacional","Deportivo Cuenca","2","3","2016"
"River Plate Ecuador","Independiente","3","0","2016"
"Mushuc Runa SC","LDU de Quito","3","0","2016"
"LDU de Quito","Delfin SC","1","0","2016"
"Mushuc Runa SC","River Plate Ecuador","0","1","2016"
"Universidad Católica","Emelec","0","0","2016"
"Barcelona SC","El Nacional","3","0","2016"
"Aucas","Fuerza Amarilla SC","1","1","2016"
"Deportivo Cuenca","Independiente","1","0","2016"
"River Plate Ecuador","Emelec","0","1","2016"
"El Nacional","Independiente","5","2","2016"
"River Plate Ecuador","Aucas","3","0","2016"
"Emelec","Mushuc Runa SC","4","0","2016"
"Fuerza Amarilla SC","Universidad Católica","2","2","2016"
"Delfin SC","Barcelona SC","0","2","2016"
"El Nacional","Deportivo Cuenca","3","3","2016"
"Deportivo Cuenca","Delfin SC","1","1","2016"
"Barcelona SC","River Plate Ecuador","2","0","2016"
"Aucas","Universidad Católica","2","3","2016"
"LDU de Quito","Emelec","1","0","2016"
"Mushuc Runa SC","Fuerza Amarilla SC","0","2","2016"
"Fuerza Amarilla SC","Barcelona SC","0","2","2016"
"Independiente","Aucas","2","0","2016"
"Universidad Católica","Mushuc Runa SC","1","1","2016"
"River Plate Ecuador","LDU de Quito","2","2","2016"
"Delfin SC","El Nacional","3","1","2016"
"Emelec","Deportivo Cuenca","3","0","2016"
"Barcelona SC","Universidad Católica","6","1","2016"
"Independiente","Delfin SC","1","1","2016"
"El Nacional","Emelec","3","1","2016"
"LDU de Quito","Fuerza Amarilla SC","2","1","2016"
"Mushuc Runa SC","Aucas","1","4","2016"
"Deportivo Cuenca","River Plate Ecuador","2","3","2016"
"Emelec","LDU de Quito","1","0","2016"
"Mushuc Runa SC","Delfin SC","5","1","2016"
"Aucas","Barcelona SC","0","1","2016"
"Emelec","Independiente","1","2","2016"
"Fuerza Amarilla SC","Deportivo Cuenca","0","0","2016"
"Universidad Católica","LDU de Quito","0","0","2016"
"Independiente","Barcelona SC","2","1","2016"
"Delfin SC","Independiente","2","0","2016"
"Independiente","River Plate Ecuador","3","0","2016"
"Deportivo Cuenca","Universidad Católica","1","0","2016"
"Delfin SC","Emelec","2","2","2016"
"El Nacional","Fuerza Amarilla SC","1","0","2016"
"River Plate Ecuador","Delfin SC","1","2","2016"
"Barcelona SC","Emelec","5","0","2016"
"Mushuc Runa SC","LDU de Quito","2","2","2016"
"Universidad Católica","El Nacional","2","3","2016"
"Aucas","Deportivo Cuenca","1","2","2016"
"Fuerza Amarilla SC","Independiente","2","0","2016"
"LDU de Quito","River Plate Ecuador","2","1","2016"
"Emelec","Barcelona SC","2","1","2016"
"Independiente","Universidad Católica","1","4","2016"
"Emelec","River Plate Ecuador","3","3","2016"
"Delfin SC","Fuerza Amarilla SC","1","2","2016"
"Deportivo Cuenca","Mushuc Runa SC","1","0","2016"
"El Nacional","Aucas","1","1","2016"
"LDU de Quito","Barcelona SC","2","1","2016"
"Barcelona SC","Deportivo Cuenca","2","2","2016"
"LDU de Quito","El Nacional","1","2","2016"
"Universidad Católica","River Plate Ecuador","3","0","2016"
"Aucas","Delfin SC","2","2","2016"
"Fuerza Amarilla SC","Emelec","1","2","2016"
"Delfin SC","Universidad Católica","0","0","2016"
"Deportivo Cuenca","LDU de Quito","1","0","2016"
"Emelec","Aucas","4","0","2016"
"El Nacional","Mushuc Runa SC","0","1","2016"
"River Plate Ecuador","Fuerza Amarilla SC","1","1","2016"
"Aucas","Emelec","1","2","2016"
"Barcelona SC","Independiente","3","2","2016"
"LDU de Quito","Deportivo Cuenca","0","1","2016"
"Fuerza Amarilla SC","River Plate Ecuador","0","2","2016"
"Mushuc Runa SC","El Nacional","0","2","2016"
"Delfin SC","Aucas","0","0","2016"
"Independiente","Mushuc Runa SC","2","1","2016"
"Deportivo Cuenca","Barcelona SC","1","2","2016"
"El Nacional","LDU de Quito","1","1","2016"
"Emelec","Fuerza Amarilla SC","2","1","2016"
"River Plate Ecuador","Universidad Católica","1","0","2016"
"Aucas","Independiente","1","0","2016"
"Barcelona SC","LDU de Quito","5","0","2016"
"Universidad Católica","Independiente","0","0","2016"
"Fuerza Amarilla SC","Delfin SC","2","2","2016"
"Mushuc Runa SC","Deportivo Cuenca","0","1","2016"
"LDU de Quito","Independiente","0","0","2016"
"Delfin SC","River Plate Ecuador","0","2","2016"
"El Nacional","Universidad Católica","2","2","2016"
"Deportivo Cuenca","Aucas","2","2","2016"
"Independiente","Fuerza Amarilla SC","3","1","2016"
"LDU de Quito","Mushuc Runa SC","1","0","2016"
"Aucas","LDU de Quito","0","1","2016"
"Mushuc Runa SC","Barcelona SC","1","1","2016"
"River Plate Ecuador","Independiente","0","1","2016"
"Universidad Católica","Deportivo Cuenca","2","2","2016"
"Independiente","El Nacional","1","0","2016"
"Barcelona SC","Aucas","3","0","2016"
"Delfin SC","Mushuc Runa SC","1","1","2016"
"Deportivo Cuenca","Fuerza Amarilla SC","3","0","2016"
"El Nacional","River Plate Ecuador","1","0","2016"
"LDU de Quito","Universidad Católica","1","1","2016"
"Independiente","Emelec","0","2","2016"
"Emelec","El Nacional","0","1","2016"
"Aucas","Mushuc Runa SC","1","1","2016"
"River Plate Ecuador","Deportivo Cuenca","1","3","2016"
"Universidad Católica","Barcelona SC","1","0","2016"
"Fuerza Amarilla SC","LDU de Quito","1","0","2016"
"Deportivo Cuenca","Emelec","0","1","2016"
"Barcelona SC","Fuerza Amarilla SC","2","1","2016"
"El Nacional","Delfin SC","2","0","2016"
"Mushuc Runa SC","Universidad Católica","2","1","2016"
"Delfin SC","Deportivo Cuenca","2","1","2016"
"River Plate Ecuador","Barcelona SC","0","3","2016"
"Universidad Católica","Aucas","0","1","2016"
"Fuerza Amarilla SC","Mushuc Runa SC","0","0","2016"
"Barcelona SC","Delfin SC","2","1","2016"
"Mushuc Runa SC","Emelec","0","3","2016"
"Universidad Católica","Fuerza Amarilla SC","1","0","2016"
"Deportivo Cuenca","El Nacional","0","0","2016"
"Delfin SC","LDU de Quito","2","0","2016"
"El Nacional","Barcelona SC","2","1","2016"
"Fuerza Amarilla SC","Aucas","2","1","2016"
"Independiente","Deportivo Cuenca","2","1","2016"
"Emelec","Universidad Católica","2","2","2016"
"River Plate Ecuador","Mushuc Runa SC","3","1","2016"
"Emelec","LDU de Quito","3","1","2015"
"Barcelona SC","Universidad Católica","1","1","2015"
"Deportivo Quito","Emelec","0","1","2015"
"LDU de Quito","Independiente","4","3","2015"
"Aucas","El Nacional","1","0","2015"
"Deportivo Cuenca","Mushuc Runa SC","1","1","2015"
"River Plate Ecuador","Liga de Loja","2","1","2015"
"El Nacional","Deportivo Quito","1","2","2015"
"Independiente","Deportivo Cuenca","2","0","2015"
"Liga de Loja","Aucas","2","1","2015"
"Mushuc Runa SC","Barcelona SC","1","0","2015"
"Emelec","River Plate Ecuador","3","1","2015"
"Universidad Católica","LDU de Quito","2","1","2015"
"Barcelona SC","Liga de Loja","2","1","2015"
"Deportivo Quito","Independiente","0","5","2015"
"Deportivo Cuenca","Universidad Católica","1","0","2015"
"LDU de Quito","River Plate Ecuador","1","0","2015"
"Aucas","Emelec","3","3","2015"
"Mushuc Runa SC","El Nacional","1","2","2015"
"El Nacional","Deportivo Cuenca","2","0","2015"
"Emelec","LDU de Quito","0","2","2015"
"Liga de Loja","Deportivo Quito","1","0","2015"
"River Plate Ecuador","Aucas","1","0","2015"
"Independiente","Barcelona SC","3","3","2015"
"Universidad Católica","Mushuc Runa SC","1","1","2015"
"Liga de Loja","Emelec","2","4","2015"
"Barcelona SC","El Nacional","3","0","2015"
"Deportivo Quito","River Plate Ecuador","0","3","2015"
"LDU de Quito","Aucas","0","2","2015"
"Mushuc Runa SC","Emelec","2","2","2015"
"Universidad Católica","Independiente","2","1","2015"
"Deportivo Cuenca","Liga de Loja","1","2","2015"
"Aucas","Deportivo Quito","2","2","2015"
"El Nacional","Universidad Católica","0","2","2015"
"Independiente","Mushuc Runa SC","4","1","2015"
"Liga de Loja","LDU de Quito","2","3","2015"
"River Plate Ecuador","Barcelona SC","1","1","2015"
"Emelec","Deportivo Cuenca","6","0","2015"
"Deportivo Cuenca","River Plate Ecuador","1","1","2015"
"Independiente","El Nacional","2","1","2015"
"Universidad Católica","Emelec","0","3","2015"
"Barcelona SC","Aucas","0","0","2015"
"LDU de Quito","Deportivo Quito","2","0","2015"
"Mushuc Runa SC","Liga de Loja","2","1","2015"
"Emelec","El Nacional","2","1","2015"
"Aucas","Deportivo Cuenca","0","0","2015"
"Deportivo Quito","Barcelona SC","0","1","2015"
"LDU de Quito","Mushuc Runa SC","1","1","2015"
"River Plate Ecuador","El Nacional","5","0","2015"
"Liga de Loja","Universidad Católica","1","2","2015"
"Barcelona SC","LDU de Quito","1","0","2015"
"El Nacional","Emelec","1","1","2015"
"Mushuc Runa SC","River Plate Ecuador","1","1","2015"
"Independiente","Liga de Loja","2","1","2015"
"Deportivo Cuenca","Deportivo Quito","1","0","2015"
"Universidad Católica","Aucas","3","0","2015"
"LDU de Quito","Liga de Loja","1","2","2015"
"Barcelona SC","Emelec","0","1","2015"
"Deportivo Quito","Universidad Católica","4","1","2015"
"LDU de Quito","Deportivo Cuenca","3","2","2015"
"Liga de Loja","El Nacional","1","0","2015"
"Aucas","Mushuc Runa SC","0","0","2015"
"River Plate Ecuador","Independiente","1","3","2015"
"Deportivo Cuenca","Barcelona SC","3","0","2015"
"El Nacional","LDU de Quito","1","5","2015"
"Emelec","Liga de Loja","1","1","2015"
"Independiente","Aucas","1","1","2015"
"Mushuc Runa SC","Deportivo Quito","1","1","2015"
"Universidad Católica","River Plate Ecuador","1","0","2015"
"Aucas","Independiente","1","1","2015"
"Barcelona SC","Deportivo Cuenca","1","1","2015"
"Deportivo Quito","Mushuc Runa SC","1","2","2015"
"LDU de Quito","El Nacional","1","1","2015"
"River Plate Ecuador","Universidad Católica","1","3","2015"
"Emelec","Barcelona SC","0","0","2015"
"Independiente","River Plate Ecuador","1","1","2015"
"Universidad Católica","Deportivo Quito","2","1","2015"
"El Nacional","Liga de Loja","1","3","2015"
"Mushuc Runa SC","Aucas","3","1","2015"
"Deportivo Cuenca","LDU de Quito","0","1","2015"
"Aucas","Universidad Católica","2","1","2015"
"LDU de Quito","Barcelona SC","2","0","2015"
"River Plate Ecuador","Mushuc Runa SC","2","2","2015"
"Deportivo Quito","Deportivo Cuenca","0","3","2015"
"Liga de Loja","Independiente","3","2","2015"
"Independiente","Emelec","1","0","2015"
"Barcelona SC","Deportivo Quito","3","0","2015"
"El Nacional","River Plate Ecuador","2","0","2015"
"Mushuc Runa SC","LDU de Quito","1","3","2015"
"Universidad Católica","Liga de Loja","3","0","2015"
"Deportivo Cuenca","Aucas","1","1","2015"
"Universidad Católica","El Nacional","3","1","2015"
"Emelec","Universidad Católica","2","2","2015"
"Aucas","Barcelona SC","3","1","2015"
"Deportivo Quito","LDU de Quito","1","4","2015"
"River Plate Ecuador","Deportivo Cuenca","1","1","2015"
"El Nacional","Independiente","0","1","2015"
"Deportivo Cuenca","Emelec","0","1","2015"
"Barcelona SC","River Plate Ecuador","0","1","2015"
"Deportivo Quito","Aucas","0","1","2015"
"Mushuc Runa SC","Independiente","2","4","2015"
"Aucas","LDU de Quito","3","2","2015"
"El Nacional","Barcelona SC","1","0","2015"
"Emelec","Mushuc Runa SC","1","0","2015"
"Independiente","Universidad Católica","0","1","2015"
"River Plate Ecuador","Deportivo Quito","3","1","2015"
"Liga de Loja","Deportivo Cuenca","0","1","2015"
"Aucas","River Plate Ecuador","4","0","2015"
"Barcelona SC","Independiente","2","1","2015"
"Deportivo Cuenca","El Nacional","0","0","2015"
"Deportivo Quito","Liga de Loja","1","1","2015"
"LDU de Quito","Emelec","2","1","2015"
"Mushuc Runa SC","Universidad Católica","1","3","2015"
"El Nacional","Mushuc Runa SC","1","0","2015"
"Independiente","Deportivo Quito","3","0","2015"
"Liga de Loja","Barcelona SC","1","2","2015"
"River Plate Ecuador","LDU de Quito","1","0","2015"
"Emelec","Aucas","3","0","2015"
"Universidad Católica","Deportivo Cuenca","1","3","2015"
"River Plate Ecuador","Emelec","0","4","2015"
"LDU de Quito","Universidad Católica","1","1","2015"
"Barcelona SC","Mushuc Runa SC","0","0","2015"
"Deportivo Cuenca","Independiente","0","2","2015"
"Aucas","Liga de Loja","1","0","2015"
"Deportivo Quito","El Nacional","1","0","2015"
"Emelec","Deportivo Quito","0","0","2015"
"Independiente","LDU de Quito","1","3","2015"
"Universidad Católica","Barcelona SC","0","2","2015"
"El Nacional","Aucas","1","0","2015"
"Liga de Loja","River Plate Ecuador","0","0","2015"
"Mushuc Runa SC","Deportivo Cuenca","2","1","2015"
"Aucas","River Plate Ecuador","3","1","2015"
"Independiente","Universidad Católica","1","1","2015"
"Barcelona SC","Liga de Loja","2","0","2015"
"El Nacional","LDU de Quito","0","1","2015"
"Emelec","Deportivo Quito","2","0","2015"
"Deportivo Cuenca","Mushuc Runa SC","0","2","2015"
"Universidad Católica","Emelec","0","1","2015"
"Emelec","LDU de Quito","1","0","2015"
"LDU de Quito","Aucas","1","0","2015"
"Mushuc Runa SC","Emelec","1","3","2015"
"River Plate Ecuador","Barcelona SC","2","1","2015"
"Universidad Católica","Deportivo Cuenca","1","1","2015"
"Emelec","Independiente","3","3","2015"
"Aucas","Universidad Católica","3","1","2015"
"El Nacional","River Plate Ecuador","2","1","2015"
"Independiente","Barcelona SC","2","3","2015"
"Mushuc Runa SC","LDU de Quito","0","1","2015"
"Deportivo Cuenca","Deportivo Quito","3","3","2015"
"Emelec","Liga de Loja","4","0","2015"
"LDU de Quito","Deportivo Cuenca","0","0","2015"
"Barcelona SC","El Nacional","0","2","2015"
"River Plate Ecuador","Independiente","1","2","2015"
"Deportivo Quito","Mushuc Runa SC","1","1","2015"
"Liga de Loja","Aucas","2","5","2015"
"Deportivo Quito","Universidad Católica","0","3","2015"
"Mushuc Runa SC","River Plate Ecuador","1","0","2015"
"Aucas","Barcelona SC","0","2","2015"
"Independiente","El Nacional","1","0","2015"
"Deportivo Cuenca","Liga de Loja","1","0","2015"
"Mushuc Runa SC","Barcelona SC","1","1","2015"
"El Nacional","Aucas","1","1","2015"
"Barcelona SC","Emelec","2","0","2015"
"LDU de Quito","Deportivo Quito","3","1","2015"
"Universidad Católica","Mushuc Runa SC","0","1","2015"
"Liga de Loja","Independiente","0","2","2015"
"River Plate Ecuador","Deportivo Cuenca","2","3","2015"
"Deportivo Quito","River Plate Ecuador","1","1","2015"
"Universidad Católica","LDU de Quito","1","1","2015"
"Emelec","El Nacional","2","0","2015"
"Deportivo Cuenca","Barcelona SC","3","2","2015"
"Mushuc Runa SC","Liga de Loja","3","1","2015"
"Deportivo Cuenca","Emelec","0","4","2015"
"River Plate Ecuador","Universidad Católica","1","0","2015"
"Aucas","Emelec","0","0","2015"
"Barcelona SC","LDU de Quito","0","1","2015"
"Independiente","Mushuc Runa SC","1","0","2015"
"El Nacional","Deportivo Cuenca","1","1","2015"
"Liga de Loja","Deportivo Quito","1","1","2015"
"LDU de Quito","River Plate Ecuador","2","0","2015"
"Deportivo Quito","El Nacional","0","1","2015"
"Deportivo Cuenca","Aucas","0","2","2015"
"Universidad Católica","Liga de Loja","1","3","2015"
"Emelec","River Plate Ecuador","0","0","2015"
"Independiente","Deportivo Cuenca","2","2","2015"
"Barcelona SC","Universidad Católica","2","0","2015"
"Liga de Loja","LDU de Quito","0","0","2015"
"El Nacional","Mushuc Runa SC","1","2","2015"
"Aucas","Deportivo Quito","2","3","2015"
"LDU de Quito","Independiente","2","0","2015"
"Universidad Católica","El Nacional","0","4","2015"
"River Plate Ecuador","Liga de Loja","1","0","2015"
"Mushuc Runa SC","Aucas","2","2","2015"
"Independiente","Emelec","3","1","2015"
"El Nacional","Universidad Católica","0","0","2015"
"Liga de Loja","River Plate Ecuador","1","0","2015"
"Independiente","LDU de Quito","1","1","2015"
"Barcelona SC","Deportivo Quito","1","2","2015"
"Aucas","Mushuc Runa SC","2","2","2015"
"Emelec","Deportivo Cuenca","3","1","2015"
"Barcelona SC","Aucas","2","0","2015"
"Universidad Católica","Barcelona SC","1","2","2015"
"River Plate Ecuador","Emelec","1","2","2015"
"Mushuc Runa SC","El Nacional","0","3","2015"
"Deportivo Cuenca","Independiente","1","1","2015"
"LDU de Quito","Liga de Loja","2","1","2015"
"Deportivo Quito","Aucas","3","2","2015"
"Liga de Loja","Universidad Católica","1","0","2015"
"El Nacional","Deportivo Quito","2","3","2015"
"Barcelona SC","Mushuc Runa SC","6","0","2015"
"River Plate Ecuador","LDU de Quito","1","1","2015"
